Date,LOW,GILD,VIX,AvgVIX,zscore
2022-03-11,204.3527374267578,49.63193893432617,30.75,30.048000144958497,1.033000267339843
2022-03-14,208.30715942382812,50.39457702636719,31.770000457763672,30.268500137329102,1.2472159736170487
2022-03-15,212.50074768066406,50.541893005371094,29.829999923706055,30.3435001373291,1.4970766396398083
2022-03-16,212.73983764648438,50.23858642578125,26.670000076293945,30.392000102996825,1.52201416437209
2022-03-17,215.5447540283203,51.30453872680664,25.670000076293945,30.461000061035158,1.6559510240340063
2022-03-18,216.7310333251953,51.49519348144531,23.8700008392334,30.249000072479248,1.721521029686043
2022-03-21,209.30958557128906,51.703189849853516,23.530000686645508,30.038000106811523,1.2632618308665569
2022-03-22,210.1096954345703,51.98050308227539,22.940000534057617,29.744500160217285,1.302385344241198
2022-03-23,203.16641235351562,51.001216888427734,23.56999969482422,29.37200012207031,0.913918464660246
2022-03-24,201.55699157714844,51.25253677368164,21.670000076293945,28.9395001411438,0.8074664610875915
2022-03-25,195.80929565429688,51.05321502685547,20.809999465942383,28.600500106811523,0.4649208026520934
2022-03-28,196.6001739501953,51.28719711303711,19.6299991607666,28.07450008392334,0.5049695111596909
2022-03-29,201.92489624023438,52.4571533203125,18.899999618530273,27.353500080108642,0.7885092166542682
2022-03-30,192.65493774414062,51.703189849853516,19.329999923706055,26.78300008773804,0.2508826299514825
2022-03-31,185.9415740966797,51.52119064331055,20.559999465942383,26.28700008392334,-0.1509568737716605
2022-04-01,186.1346893310547,51.711849212646484,19.6299991607666,25.669500064849853,-0.14575805277057086
2022-04-04,187.71646118164062,52.57847595214844,18.56999969482422,24.77550001144409,-0.07933468339706996
2022-04-05,188.4062042236328,51.78117752075195,21.030000686645508,24.070499992370607,-0.010058523515050325
2022-04-06,184.52532958984375,52.70846939086914,22.100000381469727,23.55299997329712,-0.27777173370166414
2022-04-07,186.35545349121094,52.855804443359375,21.549999237060547,23.11899995803833,-0.1715786538628851
2022-04-08,190.05235290527344,53.991092681884766,21.15999984741211,22.639499950408936,0.014200439751134896
2022-04-11,188.1487274169922,53.63576889038086,24.3700008392334,22.26949996948242,-0.08932609395613424
2022-04-12,187.73489379882812,53.41044616699219,24.260000228881836,21.99099998474121,-0.10675257790416746
2022-04-13,188.9947509765625,53.783103942871094,21.81999969482422,21.748499965667726,-0.04295311526801114
2022-04-14,185.1046905517578,53.575096130371094,22.700000762939453,21.6,-0.2722815011314502
2022-04-18,182.56651306152344,53.36711883544922,22.170000076293945,21.51499996185303,-0.41943458404935613
2022-04-19,187.478759765625,54.407066345214844,21.3700008392334,21.40699996948242,-0.1565082864572733
2022-04-20,192.74195861816406,55.117706298828125,20.31999969482422,21.27599992752075,0.13904714505099722
2022-04-21,189.31626892089844,55.24769973754883,22.68000030517578,21.23149995803833,-0.07364789196380075
2022-04-22,181.95706176757812,53.94776153564453,28.209999084472656,21.558499908447267,-0.47639832955546424
2022-04-25,185.0226287841797,54.29440689086914,27.020000457763672,21.86899995803833,-0.3019436470726236
2022-04-26,184.2931671142578,53.53178024291992,33.52000045776367,22.563500022888185,-0.32012541405719797
2022-04-27,184.27474975585938,53.37577819824219,31.600000381469727,23.198500061035155,-0.3158937400138055
2022-04-28,189.41781616210938,53.349788665771484,29.989999771118164,23.73150005340576,-0.002372789583479672
2022-04-29,182.5757598876953,51.42586135864258,33.400001525878906,24.37350015640259,-0.3522832348712158
2022-05-02,187.5711212158203,52.2664909362793,32.34000015258789,25.00900020599365,-0.0774676533430408
2022-05-03,186.17686462402344,52.28382873535156,29.25,25.54300022125244,-0.16281447654889894
2022-05-04,191.28302001953125,53.80043029785156,25.420000076293945,25.762500190734862,0.09554861936174665
2022-05-05,180.90444946289062,53.16778564453125,31.200000762939453,26.21750020980835,-0.5136282047565656
2022-05-06,177.5526580810547,53.02046203613281,30.190000534057617,26.6495002746582,-0.7123186500045506
2022-05-09,181.04295349121094,53.453773498535156,34.75,27.3290002822876,-0.5150190100971118
2022-05-10,177.4049072265625,53.54043960571289,32.9900016784668,27.76000032424927,-0.7391362583377145
2022-05-11,173.37908935546875,52.483154296875,32.560001373291016,28.175000381469726,-0.9475848490199509
2022-05-12,177.00790405273438,54.14707946777344,31.770000457763672,28.6725004196167,-0.7840777657079693
2022-05-13,179.13160705566406,54.0517578125,28.8700008392334,28.981000423431396,-0.6517153723235073
2022-05-16,179.8056640625,53.939090728759766,27.469999313354492,29.246000385284425,-0.6068770264170962
2022-05-17,179.15931701660156,54.75372314453125,26.100000381469727,29.48250036239624,-0.6741098843864081
2022-05-18,169.73179626464844,54.78839111328125,30.959999084472656,30.01450033187866,-1.2483658809651894
2022-05-19,173.46218872070312,54.831722259521484,29.350000381469727,30.34800033569336,-1.0230944055922
2022-05-20,170.53512573242188,55.325706481933594,29.43000030517578,30.409000396728516,-1.2179652858775436
2022-05-23,171.97560119628906,55.169708251953125,28.479999542236328,30.48200035095215,-1.1250526270630126
2022-05-24,170.47052001953125,55.76768112182617,29.450000762939453,30.278500366210938,-1.237053118189933
2022-05-25,174.09933471679688,56.33966064453125,28.3700008392334,30.117000389099122,-1.0360899733903115
2022-05-26,180.5443572998047,55.871681213378906,27.5,29.992500400543214,-0.6282663554823765
2022-05-27,184.33013916015625,56.15766143798828,25.719999313354492,29.608500289916993,-0.4079513274708622
2022-05-31,180.33200073242188,56.20098876953125,26.190000534057617,29.301000308990478,-0.6524707370378576
2022-06-01,177.02633666992188,56.13166809082031,25.690000534057617,29.12300033569336,-0.8510329265990418
2022-06-02,181.098388671875,54.996376037597656,24.719999313354492,29.088000297546387,-0.5645638473654129
2022-06-03,180.47044372558594,54.98771286010742,24.790000915527344,28.76750030517578,-0.6024373121029118
2022-06-06,181.6893310546875,53.75709533691406,25.06999969482422,28.51150026321411,-0.48613250913654255
2022-06-07,180.65513610839844,54.199066162109375,24.020000457763672,27.975000286102294,-0.5641582309926373
2022-06-08,177.7003936767578,54.06041717529297,23.959999084472656,27.523500156402587,-0.7390109836395243
2022-06-09,179.39012145996094,53.02046203613281,26.09000015258789,27.200000095367432,-0.6006255222630245
2022-06-10,172.0494384765625,52.6391487121582,27.75,26.999000072479248,-1.0337607286946902
2022-06-13,167.36801147460938,51.261199951171875,34.02000045776367,27.256500053405762,-1.2710621215238551
2022-06-14,164.30245971679688,50.70840072631836,32.689998626708984,27.517500019073488,-1.4384443596578944
2022-06-15,165.2904510498047,51.23487854003906,29.6200008392334,27.69350004196167,-1.3964470487962064
2022-06-16,158.4575958251953,50.6469841003418,32.95000076293945,27.79300012588501,-1.7916269666617526
2022-06-17,159.25169372558594,51.357723236083984,31.1299991607666,27.882000064849855,-1.7677363316385448
2022-06-21,159.16860961914062,53.095088958740234,30.190000534057617,27.920000076293945,-1.8323820756458613
2022-06-22,160.29510498046875,53.97254943847656,28.950000762939453,27.943500137329103,-1.794005030610337
2022-06-23,162.81582641601562,54.91143035888672,29.049999237060547,27.923500061035156,-1.6729845928002531
2022-06-24,168.82691955566406,55.35017013549805,27.229999542236328,27.866499996185304,-1.322640464864039
2022-06-27,170.10116577148438,55.130802154541016,26.950000762939453,27.839000034332276,-1.237658597285113
2022-06-28,161.32928466796875,54.58677291870117,28.360000610351562,27.971000099182127,-1.75220995056704
2022-06-29,162.60348510742188,54.82368469238281,28.15999984741211,28.069500064849855,-1.68288223299978
2022-06-30,161.2830810546875,54.23578643798828,28.709999084472656,28.220499992370605,-1.7429789266696631
2022-07-01,163.76693725585938,54.71839904785156,26.700000762939453,28.319500064849855,-1.608548425774399
2022-07-05,166.09376525878906,54.70085144042969,27.540000915527344,28.457000064849854,-1.4665065723770636
2022-07-06,165.33660888671875,55.04304504394531,26.729999542236328,28.54000005722046,-1.5242694935879435
2022-07-07,167.65428161621094,55.03428268432617,26.079999923706055,28.643000030517577,-1.3830855107284132
2022-07-08,167.70970153808594,55.13957977294922,24.639999389648438,28.677000045776367,-1.3833286372337104
2022-07-11,166.30615234375,54.98163604736328,26.170000076293945,28.68100004196167,-1.4632277964022433
2022-07-12,167.12794494628906,54.70085144042969,27.290000915527344,28.65800008773804,-1.4036423187164617
2022-07-13,168.3929443359375,54.8061408996582,26.81999969482422,28.298000049591064,-1.3303589758341794
2022-07-14,168.66070556640625,54.23578643798828,26.399999618530273,27.98350009918213,-1.2945183116304013
2022-07-15,170.82138061523438,54.928977966308594,24.229999542236328,27.714000034332276,-1.1869561954229642
2022-07-18,171.5508270263672,53.43730163574219,25.299999237060547,27.33149995803833,-1.0914479623246933
2022-07-19,175.30238342285156,54.5078010559082,24.5,27.0,-0.9001240628229771
2022-07-20,177.39175415039062,54.007652282714844,23.8799991607666,26.68449993133545,-0.7559621788940099
2022-07-21,179.7411651611328,53.53382110595703,23.110000610351562,26.392499923706055,-0.5968960832503213
2022-07-22,181.616943359375,53.34955596923828,23.030000686645508,26.091499996185302,-0.4765532417465943
2022-07-25,180.8926239013672,53.30567932128906,23.360000610351562,25.898000049591065,-0.5190770870972292
2022-07-26,175.13526916503906,53.19160842895508,24.690000534057617,25.785000038146972,-0.865134157725897
2022-07-27,176.36102294921875,53.43730163574219,23.239999771118164,25.528999996185302,-0.7990525688488053
2022-07-28,177.1781768798828,52.99856948852539,22.329999923706055,25.2375,-0.7343311231480123
2022-07-29,177.8560791015625,52.428218841552734,21.329999923706055,24.86850004196167,-0.6735595187072515
2022-08-01,180.2333221435547,52.296607971191406,22.84000015258789,24.675500011444093,-0.5245404942821266
2022-08-02,174.5316925048828,52.243953704833984,23.93000030517578,24.494999980926515,-0.8693169474913225
2022-08-03,181.46835327148438,54.63942337036133,21.950000762939453,24.25600004196167,-0.529830725237913
2022-08-04,183.08412170410156,54.32354736328125,21.440000534057617,24.024000072479247,-0.4207784568278011
2022-08-05,184.86703491210938,53.60402297973633,21.149999618530273,23.84950008392334,-0.287720028917932
2022-08-08,187.4300079345703,54.05152893066406,21.290000915527344,23.60550012588501,-0.1472760532978003
2022-08-09,181.2640838623047,54.40251541137695,21.770000457763672,23.329500102996825,-0.5341211178850497
2022-08-10,187.04928588867188,55.402809143066406,19.739999771118164,22.975500106811523,-0.21677063650647563
2022-08-11,187.7457275390625,54.797367095947266,20.200000762939453,22.665500164031982,-0.15366837370059908
2022-08-12,191.72946166992188,55.244869232177734,19.530000686645508,22.43050022125244,0.07313895164854993
2022-08-15,193.1873779296875,58.096614837646484,19.950000762939453,22.163000297546386,0.06393975711879671
2022-08-16,198.8332977294922,58.201904296875,19.690000534057617,21.922500324249267,0.4035243001307427
2022-08-17,199.9940643310547,57.92988586425781,19.899999618530273,21.723500347137453,0.4834141518855735
2022-08-18,201.01551818847656,57.19282913208008,19.559999465942383,21.546000289916993,0.5707874615516377
2022-08-19,196.2703399658203,57.33321762084961,20.600000381469727,21.424500274658204,0.27752864799154614
2022-08-22,194.99815368652344,56.47331237792969,23.799999237060547,21.44650020599365,0.22969336726590409
2022-08-23,192.6580810546875,55.87663269042969,24.110000610351562,21.41750020980835,0.10791572254937792
2022-08-24,193.53099060058594,55.82399368286133,22.81999969482422,21.396500205993654,0.16278254477579232
2022-08-25,195.89891052246094,55.797664642333984,21.780000686645508,21.369000244140626,0.3076234575428226
2022-08-26,186.64068603515625,54.7271728515625,25.559999465942383,21.580500221252443,-0.21843226324650605
2022-08-29,186.71498107910156,54.797367095947266,26.209999084472656,21.74900016784668,-0.2163239331763326
2022-08-30,183.1398468017578,54.84123611450195,26.209999084472656,21.863000106811523,-0.4351489451263808
2022-08-31,180.2797393798828,55.6923713684082,25.8700008392334,22.059000110626222,-0.6382008661245683
2022-09-01,181.78407287597656,56.99100875854492,25.559999465942383,22.26500005722046,-0.5913035954959879
2022-09-02,181.55194091796875,55.99947738647461,25.469999313354492,22.48100004196167,-0.571402467039764
2022-09-06,179.1839599609375,55.62217330932617,26.90999984741211,22.761999988555907,-0.7024016142839455
2022-09-07,186.92855834960938,56.850624084472656,24.639999389648438,22.905499935150146,-0.27377238779338525
2022-09-08,189.78868103027344,57.122623443603516,23.610000610351562,23.098999977111816,-0.10924544867720425
2022-09-09,190.96798706054688,57.280582427978516,22.790000915527344,23.228499984741212,-0.04297778954352368
2022-09-12,191.66441345214844,59.6760368347168,23.8700008392334,23.445499992370607,-0.08281359429781307
2022-09-13,179.80616760253906,57.122623443603516,27.270000457763672,23.811499977111815,-0.7160483707191807
2022-09-14,178.65469360351562,57.84143829345703,26.15999984741211,24.13499994277954,-0.8106994256312027
2022-09-15,177.4010467529297,57.681697845458984,26.270000457763672,24.45349998474121,-0.8814249015179213
2022-09-16,178.11605834960938,58.214149475097656,26.299999237060547,24.79049997329712,-0.856226011787266
2022-09-19,181.1711883544922,58.40937805175781,25.760000228881836,25.048499965667723,-0.677211841616352
2022-09-20,176.81602478027344,57.308998107910156,27.15999984741211,25.216499996185302,-0.9042019958017071
2022-09-21,174.91241455078125,56.3505859375,27.989999771118164,25.41049995422363,-0.9870403860540343
2022-09-22,174.68951416015625,56.590187072753906,27.350000381469727,25.636999988555907,-1.008808569335358
2022-09-23,174.69883728027344,55.782649993896484,29.920000076293945,26.04399995803833,-0.9805416068897199
2022-09-26,172.73944091796875,55.321197509765625,32.2599983215332,26.37899990081787,-1.0838178214864518
2022-09-27,174.27163696289062,55.57854080200195,32.599998474121094,26.698499870300292,-0.9995082761775028
2022-09-28,180.64187622070312,56.73217010498047,30.18000030517578,26.89699993133545,-0.6518551148550523
2022-09-29,176.86245727539062,55.96900177001953,31.84000015258789,27.195499897003174,-0.8554147944207107
2022-09-30,174.401611328125,54.74437713623047,31.6200008392334,27.498499965667726,-0.9629939876671386
2022-10-03,180.07545471191406,55.30344009399414,30.100000381469727,27.730000019073486,-0.6372774627849949
2022-10-04,183.3256072998047,57.95679473876953,29.06999969482422,27.83800001144409,-0.5307274951269728
2022-10-05,184.82058715820312,58.08103942871094,28.549999237060547,28.033500003814698,-0.4441146292341833
2022-10-06,185.70277404785156,57.6373291015625,30.520000457763672,28.378999996185303,-0.3752692897323582
2022-10-07,183.13058471679688,57.05165100097656,31.360000610351562,28.807499980926515,-0.5115338942690356
2022-10-10,180.98550415039062,57.2025032043457,32.45000076293945,29.236499977111816,-0.6471005728531369
2022-10-11,182.40623474121094,58.276268005371094,33.630001068115234,29.554500007629393,-0.5975716287418491
2022-10-12,180.02902221679688,58.027793884277344,33.56999969482422,29.925,-0.7335510733508078
2022-10-13,179.3697052001953,58.97732162475586,31.940000534057617,30.2085000038147,-0.8061995285274879
2022-10-14,175.4695281982422,58.719970703125,32.02000045776367,30.494500064849852,-1.0344502928490438
2022-10-17,180.2333221435547,58.90632629394531,31.3700008392334,30.77500009536743,-0.7512679109101147
2022-10-18,180.3826904296875,59.341163635253906,30.5,30.942000102996825,-0.7571041695485089
2022-10-19,171.7370147705078,58.73772430419922,30.760000228881836,31.08050012588501,-1.2619460317901794
2022-10-20,166.47119140625,58.71110153198242,29.979999542236328,31.21200008392334,-1.5811242446310143
2022-10-21,170.27117919921875,60.1575813293457,29.690000534057617,31.200500106811525,-1.3997532935732984
2022-10-24,175.16357421875,61.23134994506836,29.850000381469727,31.08000020980835,-1.1391938481051158
2022-10-25,180.98956298828125,61.763797760009766,28.459999084472656,30.87300024032593,-0.8033159683924438
2022-10-26,180.70948791503906,62.8464469909668,27.280000686645508,30.728000259399415,-0.8574779508049754
2022-10-27,180.8121795654297,62.29623794555664,27.389999389648438,30.50550022125244,-0.8323623336954604
2022-10-28,185.5458221435547,70.34504699707031,25.75,30.212000179290772,-0.8207116505468642
2022-10-31,182.0166015625,69.62625122070312,25.8799991607666,30.001000118255615,-1.0105846987187017
2022-11-01,180.70948791503906,70.40716552734375,25.809999465942383,29.838000106811524,-1.1168267003126326
2022-11-02,173.38958740234375,69.1115493774414,25.860000610351562,29.703500175476073,-1.5173360769592636
2022-11-03,167.89036560058594,70.51366424560547,25.299999237060547,29.442500114440918,-1.8997105284112756
2022-11-04,170.0657501220703,71.29459381103516,24.549999237060547,29.102000045776368,-1.79426387511056
2022-11-07,174.1831817626953,72.28848266601562,24.350000381469727,28.69700002670288,-1.5780717626497747
2022-11-08,175.86380004882812,72.97179412841797,25.540000915527344,28.292500019073486,-1.4993517513604753
2022-11-09,174.24856567382812,73.0516586303711,26.09000015258789,27.91850004196167,-1.6002758589197295
2022-11-10,190.76498413085938,73.30013275146484,23.530000686645508,27.498000049591063,-0.6048223412353083
2022-11-11,195.1531524658203,72.60796356201172,22.520000457763672,27.023000049591065,-0.31433768703133974
2022-11-14,191.08241271972656,73.52198028564453,23.729999542236328,26.64099998474121,-0.5931367836066415
2022-11-15,194.98509216308594,73.65509796142578,24.540000915527344,26.34300003051758,-0.360472439473301
2022-11-16,200.85780334472656,73.54861450195312,24.110000610351562,26.010500049591066,0.0001622397965775687
2022-11-17,194.57431030273438,74.20528411865234,23.93000030517578,25.708000087738036,-0.4043150238545954
2022-11-18,196.0027618408203,74.20528411865234,23.1200008392334,25.379500102996825,-0.31748433000371534
2022-11-21,196.3202362060547,74.85310363769531,22.360000610351562,25.005000114440918,-0.3204077361520939
2022-11-22,200.24160766601562,75.63402557373047,21.290000915527344,24.646500205993654,-0.1088282340199718
2022-11-23,197.02047729492188,75.80261993408203,20.350000381469727,24.300000190734863,-0.31041290156419304
2022-11-25,196.97378540039062,76.54804229736328,20.5,23.955500221252443,-0.33882071722740176
2022-11-28,195.1718292236328,75.61627197265625,22.209999084472656,23.778500175476076,-0.41639377660076765
2022-11-29,193.70599365234375,76.1043472290039,21.889999389648438,23.579000186920165,-0.5222389390953985
2022-11-30,198.44894409179688,77.94129180908203,20.579999923706055,23.31750020980835,-0.29694228069166434
2022-12-01,201.18458557128906,78.00340270996094,19.84000015258789,23.016500186920165,-0.13278250779071998
2022-12-02,200.58700561523438,79.00617980957031,19.059999465942383,22.704500198364258,-0.2035047441935644
2022-12-05,192.50157165527344,78.07438659667969,20.75,22.514500236511232,-0.6630281880697767
2022-12-06,188.51486206054688,78.05664825439453,22.170000076293945,22.405500221252442,-0.9047581952064098
2022-12-07,193.16445922851562,77.90579986572266,22.68000030517578,22.262500190734862,-0.6169506309076735
2022-12-08,190.0553436279297,79.39664459228516,22.290000915527344,22.072500228881836,-0.8570823066927149
2022-12-09,188.3841094970703,78.06554412841797,22.829999923706055,22.037500190734864,-0.9130113447223923
2022-12-12,191.47451782226562,78.57135772705078,25.0,22.16150016784668,-0.74250645363501
2022-12-13,197.2071990966797,78.7577133178711,22.549999237060547,22.10250015258789,-0.4004287176668176
2022-12-14,198.0381622314453,79.09771728515625,21.139999389648438,21.932500076293945,-0.3615801649494251
2022-12-15,194.21951293945312,77.46924591064453,22.829999923706055,21.86850004196167,-0.5378427861197996
2022-12-16,192.46421813964844,77.63031005859375,22.6200008392334,21.803000068664552,-0.6500660096982183
2022-12-19,189.6912384033203,77.3260726928711,22.420000076293945,21.768000030517577,-0.8081899943471803
2022-12-20,187.53453063964844,75.84970092773438,21.479999542236328,21.723999977111816,-0.8886462025974553
2022-12-21,189.00035095214844,76.2970962524414,20.06999969482422,21.66299991607666,-0.8148906010382687
2022-12-22,185.93797302246094,76.3060531616211,21.969999313354492,21.743999862670897,-1.001349344884316
2022-12-23,188.4868621826172,75.8318099975586,20.8700008392334,21.76249990463257,-0.8301435212928714
2022-12-27,188.3280792236328,76.06444549560547,21.649999618530273,21.73449993133545,-0.8477752885381288
2022-12-28,186.78758239746094,75.6707534790039,22.139999389648438,21.74699993133545,-0.9279123583522838
2022-12-29,188.84161376953125,76.28814697265625,21.440000534057617,21.789999961853027,-0.8242327132590084
2022-12-30,186.02194213867188,76.81604766845703,21.670000076293945,21.88149995803833,-1.0137390467182046
2023-01-03,185.8352508544922,76.40446472167969,22.899999618530273,22.073499965667725,-1.0109692010141311
2023-01-04,188.02932739257812,76.50288391113281,22.010000228881836,22.136499977111818,-0.8809747642309423
2023-01-05,187.4504852294922,76.81604766845703,22.459999084472656,22.15099992752075,-0.9269027876890614
2023-01-06,187.63722229003906,78.81139373779297,21.1299991607666,22.073499870300292,-0.9839962991932262
2023-01-09,186.20875549316406,76.14497375488281,21.969999313354492,22.05749979019165,-0.9793640359042838
2023-01-10,188.03868103027344,77.97030639648438,20.579999923706055,21.944999790191652,-0.9307419052554023
2023-01-11,194.7516632080078,78.01505279541016,21.09000015258789,21.749499797821045,-0.5242175261365376
2023-01-12,196.31089782714844,76.69973754882812,18.829999923706055,21.56349983215332,-0.3843188606654564
2023-01-13,198.08482360839844,77.19185638427734,18.350000381469727,21.423999881744386,-0.2933686908671971
2023-01-17,195.61997985839844,76.42237091064453,19.360000610351562,21.25049991607666,-0.4168031395001979
2023-01-18,194.6676483154297,74.92809295654297,20.34000015258789,21.136499881744385,-0.4234352072784568
2023-01-19,188.72024536132812,74.82071685791016,20.520000457763672,21.041499900817872,-0.7812743061350359
2023-01-20,190.96102905273438,74.27491760253906,19.850000381469727,20.95999994277954,-0.6263426361180446
2023-01-23,191.50254821777344,74.47176361083984,19.809999465942383,20.946999931335448,-0.60017777157175
2023-01-24,193.7079315185547,75.1786117553711,19.200000762939453,20.808500003814697,-0.49036644433597754
2023-01-25,193.42637634277344,75.22335815429688,19.079999923706055,20.71899995803833,-0.5090161193439119
2023-01-26,189.39102172851562,74.82071685791016,18.729999542236328,20.572999954223633,-0.7405001000603183
2023-01-27,190.02915954589844,74.91915130615234,18.510000228881836,20.391499996185303,-0.705086391268419
2023-01-30,189.48483276367188,74.5791244506836,19.940000534057617,20.316499996185303,-0.726510513260136
2023-01-31,195.4346923828125,75.1070556640625,19.399999618530273,20.202999973297118,-0.38294801830382974
2023-02-01,200.41793823242188,75.16073608398438,17.8700008392334,19.951500034332277,-0.08187486311907731
2023-02-02,207.92564392089844,72.82537841796875,18.729999542236328,19.7875,0.4546006847669048
2023-02-03,202.67967224121094,75.60810852050781,18.329999923706055,19.58100004196167,0.04026240078429634
2023-02-06,202.58580017089844,77.27238464355469,19.43000030517578,19.49600009918213,-0.022531977786912426
2023-02-07,201.51593017578125,76.99501037597656,18.65999984741211,19.33050012588501,-0.07805119527807948
2023-02-08,199.6671600341797,76.65499877929688,19.6299991607666,19.28300008773804,-0.1787685005721985
2023-02-09,195.8007049560547,76.52973937988281,20.709999084472656,19.264000034332277,-0.40950044478962994
2023-02-10,195.9320831298828,77.57661437988281,20.530000686645508,19.34900007247925,-0.43742445623982834
2023-02-13,200.96224975585938,78.28349304199219,20.34000015258789,19.448500061035155,-0.15590523816088248
2023-02-14,200.60560607910156,76.6639404296875,18.90999984741211,19.426000022888182,-0.12203028596881599
2023-02-15,201.79747009277344,76.10025024414062,18.229999542236328,19.320499992370607,-0.030245166301551725
2023-02-16,200.84024047851562,74.61491394042969,20.170000076293945,19.30299997329712,-0.03748168877026947
2023-02-17,199.6577911376953,75.84076690673828,20.020000457763672,19.311499977111815,-0.15140811633864146
2023-02-21,189.42855834960938,75.73339080810547,22.8700008392334,19.46450004577637,-0.7695250373847291
2023-02-22,190.16053771972656,74.7133560180664,22.290000915527344,19.619000053405763,-0.69004114375237
2023-02-23,189.76641845703125,73.85437774658203,21.139999389648438,19.72200002670288,-0.6845335243804122
2023-02-24,189.1376190185547,72.17221069335938,21.670000076293945,19.869000053405763,-0.6650541834181783
2023-02-27,191.67149353027344,72.37799072265625,20.950000762939453,19.99100008010864,-0.5180872929877065
2023-02-28,193.0885772705078,72.05587768554688,20.700000762939453,20.029000091552735,-0.4208984455239855
2023-03-01,182.35255432128906,71.21478271484375,20.579999923706055,20.088000106811524,-1.04465329077278
2023-03-02,183.0939178466797,71.24163818359375,19.59000015258789,20.17400007247925,-1.0005095320352377
2023-03-03,187.43899536132812,72.53907012939453,18.489999771118164,20.16200008392334,-0.7808917783601232
2023-03-06,189.16578674316406,72.57484436035156,18.610000610351562,20.176000118255615,-0.6771531559270424
2023-03-07,185.2617645263672,71.83219146728516,19.59000015258789,20.184000110626222,-0.8889907664620458
2023-03-08,188.76223754882812,71.76060485839844,19.110000610351562,20.206500148773195,-0.6737533850010192
2023-03-09,186.80081176757812,70.64212799072266,22.610000610351562,20.35550022125244,-0.7546156252856508
2023-03-10,184.55792236328125,71.13427734375,24.799999237060547,20.560000228881837,-0.9078349884824164
2023-03-13,185.39317321777344,71.1432113647461,26.520000457763672,20.859500217437745,-0.8573693956068376
2023-03-14,184.71749877929688,72.05552673339844,23.729999542236328,21.029000186920165,-0.9297356990202652
2023-03-15,186.369140625,71.94715118408203,26.139999389648438,21.390500164031984,-0.8256205159209454
2023-03-16,187.38270568847656,72.1278076171875,22.989999771118164,21.628500175476074,-0.7702062553381561
2023-03-17,185.21485900878906,69.83345031738281,25.510000228881836,21.89550018310547,-0.8232809141959513
2023-03-20,184.67991638183594,71.77552032470703,24.149999618530273,22.102000141143797,-0.9224153884885067
2023-03-21,184.67991638183594,71.48645782470703,21.3799991607666,22.027500057220458,-0.9124999290591072
2023-03-22,179.78114318847656,70.28508758544922,22.260000228881836,22.026000022888184,-1.1690700744780482
2023-03-23,178.016845703125,71.14321899414062,22.610000610351562,22.09950008392334,-1.3057514323251875
