Date,KLAC,CL,VIX,AvgVIX,zscore
2024-02-29,671.1742553710938,82.13184356689453,13.399999618530273,13.944000101089477,-1.048073843114346
2024-03-01,705.8690795898438,82.10337829589844,13.109999656677246,13.905500078201294,-0.9317683460093085
2024-03-04,706.1052856445312,82.42613983154297,13.489999771118164,13.887500047683716,-0.9163351737546336
2024-03-05,694.35986328125,82.3311996459961,14.460000038146973,13.927000045776367,-0.9604497286252971
2024-03-06,703.7935180664062,82.75838470458984,14.5,13.999000024795532,-0.9091082701808594
2024-03-07,711.4662475585938,83.66969299316406,14.4399995803833,14.079500007629395,-0.8417873756431208
2024-03-08,687.8085327148438,83.60324096679688,14.739999771118164,14.17699999809265,-0.9249863916389001
2024-03-11,674.2039794921875,83.66019439697266,15.220000267028809,14.291499996185303,-0.9685161788448216
2024-03-12,687.0116577148438,84.25824737548828,13.84000015258789,14.286999988555909,-0.8979922860221384
2024-03-13,677.4796142578125,84.67593383789062,13.75,14.181999969482423,-0.9113645260695081
2024-03-14,681.0407104492188,83.86903381347656,14.399999618530273,14.18299994468689,-0.9358756510106362
2024-03-15,672.7481079101562,83.96395874023438,14.40999984741211,14.202999925613403,-0.9596794481245161
2024-03-18,679.4373168945312,83.79309844970703,14.329999923706055,14.207499933242797,-0.9447528256235384
2024-03-19,669.9544067382812,84.26773834228516,13.819999694824219,14.127499914169311,-0.9553765172345801
2024-03-20,684.6016845703125,83.86903381347656,13.039999961853027,14.012499904632568,-0.9238059469562436
2024-03-21,701.50146484375,84.26773834228516,12.920000076293945,13.931499910354614,-0.8484496926715356
2024-03-22,698.9734497070312,84.67593383789062,13.0600004196167,13.896999931335449,-0.8385124850144613
2024-03-25,688.3199462890625,84.14432525634766,13.1899995803833,13.869499921798706,-0.8987226418929865
2024-03-26,677.1943969726562,84.39115142822266,13.239999771118164,13.859999895095825,-0.9252420149712716
2024-03-27,685.5066528320312,85.38787841796875,12.779999732971191,13.80699987411499,-0.8518809825623492
2024-03-28,687.178955078125,85.48283386230469,13.010000228881836,13.787499904632568,-0.8419079606616023
2024-04-01,699.2881469726562,84.54302978515625,13.649999618530273,13.81449990272522,-0.8434711139527932
2024-04-02,682.6145629882812,84.54302978515625,14.609999656677246,13.870499897003175,-0.899985207392948
2024-04-03,686.1559448242188,83.63172149658203,14.329999923706055,13.863999891281129,-0.9292965572497198
2024-04-04,661.7799072265625,82.96722412109375,16.350000381469727,13.956499910354614,-1.0420429890050533
2024-04-05,671.705322265625,83.4228744506836,16.030000686645508,14.035999965667724,-0.9877442510130104
2024-04-08,679.5552368164062,83.27099609375,15.1899995803833,14.058499956130982,-0.9680229318855791
2024-04-09,685.4672241210938,83.20454406738281,14.979999542236328,14.046499919891357,-0.9509972504329661
2024-04-10,675.91552734375,82.1698226928711,15.800000190734863,14.144499921798706,-1.0302817877372852
2024-04-11,689.1856689453125,81.63822174072266,14.90999984741211,14.202499914169312,-1.0094038667056504
2024-04-12,669.6790161132812,81.49584197998047,17.309999465942383,14.347999906539917,-1.0819753361346758
2024-04-15,667.4263305664062,81.79961395263672,19.229999542236328,14.588999891281128,-1.0758390117458514
2024-04-16,682.0046997070312,81.79961395263672,18.399999618530273,14.792499876022339,-1.0264265209106225
2024-04-17,648.2344360351562,82.3501968383789,18.209999084472656,15.01199984550476,-1.1159277961799596
2024-04-18,633.7152099609375,82.31221771240234,18.0,15.259999847412109,-1.166861629129682
2024-04-19,617.9169311523438,83.19062805175781,18.709999084472656,15.549499797821046,-1.1805857282017722
2024-04-22,623.3077392578125,84.33637237548828,16.940000534057617,15.743499803543092,-1.1103709840546354
2024-04-23,637.64013671875,84.57505798339844,15.6899995803833,15.868499803543092,-1.0509712599161949
2024-04-24,645.834228515625,84.85195922851562,15.970000267028809,16.004999828338622,-1.0106444212263592
2024-04-25,661.9767456054688,85.25296020507812,15.369999885559082,16.13449983596802,-0.9377507535179088
2024-04-26,694.7435302734375,86.89520263671875,15.029999732971191,16.235499811172485,-0.7522378042716525
2024-04-29,702.2883911132812,86.3987045288086,14.670000076293945,16.28649983406067,-0.7491739661643496
2024-04-30,678.0502319335938,87.76405334472656,15.649999618530273,16.33849983215332,-0.7694289083037819
2024-05-01,655.1792602539062,87.74495697021484,15.390000343322754,16.391499853134157,-0.8478144127278986
2024-05-02,670.9281616210938,88.70929718017578,14.680000305175781,16.307999849319458,-0.7507155969960828
2024-05-03,685.231201171875,88.68064880371094,13.489999771118164,16.18099980354309,-0.7035351083898995
2024-05-06,706.6658325195312,88.96708679199219,13.489999771118164,16.095999813079835,-0.617897917125394
2024-05-07,702.7310791015625,89.82638549804688,13.229999542236328,16.008499813079833,-0.5922777583425056
2024-05-08,705.4558715820312,89.24397277832031,13.0,15.868499803543092,-0.6094462319509693
2024-05-09,699.08154296875,89.82638549804688,12.6899995803833,15.75749979019165,-0.6046476379206615
2024-05-10,706.5576782226562,90.80026245117188,12.550000190734863,15.519499826431275,-0.535156503771966
2024-05-13,702.5048217773438,90.189208984375,13.600000381469727,15.237999868392944,-0.5765958475438996
2024-05-14,719.4784545898438,90.29423522949219,13.420000076293945,14.988999891281129,-0.5143033361374378
2024-05-15,748.8522338867188,90.25605010986328,12.449999809265137,14.700999927520751,-0.4164738499690085
2024-05-16,738.7587280273438,90.25605010986328,12.420000076293945,14.42199993133545,-0.45068517093095767
2024-05-17,736.9844360351562,89.87413024902344,11.989999771118164,14.085999965667725,-0.47401356563599994
2024-05-20,761.7451171875,90.12237548828125,12.149999618530273,13.846499919891357,-0.37883442056014954
2024-05-21,754.1947021484375,90.86711883544922,11.859999656677246,13.654999923706054,-0.3706627540309153
2024-05-22,760.6707763671875,90.47566223144531,12.289999961853027,13.470999908447265,-0.3664593902522316
2024-05-23,754.1552124023438,89.49222564697266,12.770000457763672,13.340999937057495,-0.43312811773212156
2024-05-24,767.91552734375,89.08165740966797,11.930000305175781,13.185999965667724,-0.40510170148880525
2024-05-28,774.8943481445312,87.78314971923828,12.920000076293945,13.098499965667724,-0.4403159534395704
2024-05-29,761.3113403320312,87.16254425048828,14.279999732971191,13.02999997138977,-0.5144902076679149
2024-05-30,759.1133422851562,86.8188247680664,14.470000267028809,12.983999967575073,-0.5375228936193505
2024-05-31,748.6649169921875,88.75703430175781,12.920000076293945,12.895999956130982,-0.4850674298788255
2024-06-03,743.3619384765625,88.2891845703125,13.109999656677246,12.876999950408935,-0.5242517682911697
2024-06-04,739.8233032226562,89.56859588623047,13.15999984741211,12.860499954223632,-0.4782429620912334
2024-06-05,773.740966796875,89.42538452148438,12.630000114440918,12.830499982833862,-0.3697736788012891
2024-06-06,768.1126708984375,89.73091125488281,12.579999923706055,12.809499979019165,-0.37499922629008214
2024-06-07,757.9698486328125,89.64498138427734,12.220000267028809,12.78600001335144,-0.41327337868665787
2024-06-10,783.0164184570312,89.65453338623047,12.739999771118164,12.795499992370605,-0.32794651659231755
2024-06-11,786.7423095703125,89.7118148803711,12.850000381469727,12.757999992370605,-0.312720949404222
2024-06-12,815.9682006835938,89.01483154296875,12.039999961853027,12.68899998664856,-0.24525968958363448
2024-06-13,818.1564331054688,90.47566223144531,11.9399995803833,12.663499975204468,-0.17161527159002135
2024-06-14,813.040771484375,90.34198760986328,12.65999984741211,12.675499963760377,-0.1950147040953016
2024-06-17,836.73681640625,91.6118392944336,12.75,12.713499975204467,-0.05712900563592202
2024-06-18,850.9603881835938,92.62391662597656,12.300000190734863,12.721000003814698,0.036963986568929554
2024-06-20,817.7227783203125,92.56664276123047,13.279999732971191,12.792000007629394,-0.07828940100116975
2024-06-21,804.8692626953125,92.87216186523438,13.199999809265137,12.8375,-0.10800473486336604
2024-06-24,782.6221313476562,94.51438903808594,13.329999923706055,12.86549997329712,-0.10895878199514293
2024-06-25,806.337890625,94.23751068115234,12.84000015258789,12.910999965667724,-0.04112809388864492
2024-06-26,801.6658325195312,93.78876495361328,12.550000190734863,12.892499971389771,-0.07730787594623988
2024-06-27,803.2132568359375,93.73147583007812,12.239999771118164,12.79049997329712,-0.07466020879501367
2024-06-28,812.7154541015625,92.65257263183594,12.4399995803833,12.688999938964844,-0.09136574378621502
2024-07-01,815.948486328125,91.22037506103516,12.220000267028809,12.653999948501587,-0.14533701907352192
2024-07-02,827.1065063476562,91.774169921875,12.029999732971191,12.599999952316285,-0.08241100722283422
2024-07-03,841.123046875,91.55455780029297,12.09000015258789,12.546499967575073,-0.04485903272211495
2024-07-05,842.9762573242188,92.66212463378906,12.479999542236328,12.538999938964844,0.01163444359765028
2024-07-08,854.1539916992188,93.16815185546875,12.369999885559082,12.528499937057495,0.07246170466572233
2024-07-09,862.3846435546875,92.65257263183594,12.510000228881836,12.542999935150146,0.0769849369361262
2024-07-10,879.5849609375,92.98673248291016,12.850000381469727,12.548499965667725,0.15043367600501428
2024-07-11,840.7485961914062,93.34000396728516,12.920000076293945,12.551999950408936,0.034815943338980505
2024-07-12,845.4502563476562,93.635986328125,12.460000038146973,12.572999954223633,0.06417045107403252
2024-07-15,845.8445434570312,92.85306549072266,13.119999885559082,12.631999969482422,0.030012729603827733
2024-07-16,854.7750854492188,92.99629211425781,13.1899995803833,12.658499956130981,0.06677551097373809
2024-07-17,770.567138671875,94.89630889892578,14.479999542236328,12.744999933242799,-0.1325039021066203
2024-07-18,775.8012084960938,94.05611419677734,15.930000305175781,12.926499938964843,-0.15285401717381383
2024-07-19,751.6416625976562,94.12328338623047,16.520000457763672,13.088499975204467,-0.23169616979654248
2024-07-22,797.9300537109375,93.9985122680664,14.90999984741211,13.173999977111816,-0.08046106348893892
2024-07-23,796.1064453125,92.6550064086914,14.720000267028809,13.243499994277954,-0.1475506269790581
2024-07-24,744.958740234375,92.70298767089844,18.040000915527344,13.503500032424927,-0.3187373899114967
2024-07-25,751.8980712890625,92.597412109375,18.459999084472656,13.798999977111816,-0.30000327595536114
2024-07-26,776.12646484375,95.38043212890625,16.389999389648438,14.00649995803833,-0.09171292125621794
2024-07-29,767.4029541015625,96.81031799316406,16.600000381469727,14.214499998092652,-0.056456089641096344
2024-07-30,748.0340576171875,96.43605041503906,17.690000534057617,14.488000011444091,-0.13907340016733866
2024-07-31,811.2959594726562,95.1884994506836,16.360000610351562,14.70450005531311,0.018790560134143024
2024-08-01,745.3235473632812,96.85830688476562,18.59000015258789,15.029500055313111,-0.12911728679431192
2024-08-02,686.211181640625,98.66246032714844,23.389999389648438,15.575000047683716,-0.24768277803672706
2024-08-05,693.4166870117188,96.89668273925781,38.56999969482422,16.885000038146973,-0.3033126263881073
2024-08-06,705.9744873046875,98.51850891113281,27.709999084472656,17.644999980926514,-0.18722237606051265
2024-08-07,687.7390747070312,98.29778289794922,27.850000381469727,18.394999980926514,-0.25903692356160657
2024-08-08,741.5285034179688,98.56649780273438,23.790000915527344,18.938500022888185,-0.06453861034543257
2024-08-09,736.0973510742188,97.95230865478516,20.3700008392334,19.334000062942504,-0.1107917615684089
2024-08-12,746.7034301757812,97.19418334960938,20.709999084472656,19.713500022888184,-0.10921311979049969
2024-08-13,782.4743041992188,96.53202056884766,18.1200008392334,19.96000008583069,-0.017989432079301586
2024-08-14,782.5333862304688,98.0578842163086,16.190000534057617,20.045500135421754,0.05138666471120583
2024-08-15,825.7364501953125,97.34773254394531,15.229999542236328,20.01050009727478,0.16562570381908984
2024-08-16,809.32421875,97.87554168701172,14.800000190734863,19.92450008392334,0.1339259576931748
2024-08-19,810.1932983398438,97.7411880493164,14.649999618530273,19.91150007247925,0.13078065603917588
2024-08-20,801.4242553710938,98.90237426757812,15.880000114440918,19.969500064849854,0.15370151726793735
2024-08-21,816.7996215820312,99.29582214355469,16.270000457763672,19.88100004196167,0.22365255013689586
2024-08-22,788.5374755859375,99.7564697265625,17.549999237060547,19.835500049591065,0.1487434380543784
2024-08-23,807.6159057617188,100.0059814453125,15.859999656677246,19.809000062942506,0.22472035739860924
2024-08-26,788.981689453125,100.85047912597656,16.149999618530273,19.786500024795533,0.19984657310854606
2024-08-27,802.6290283203125,101.64700317382812,15.430000305175781,19.67350001335144,0.28221423607479157
2024-08-28,794.2155151367188,101.52224731445312,17.110000610351562,19.71100001335144,0.248041274178368
2024-08-29,785.802001953125,101.54142761230469,15.649999618530273,19.56399998664856,0.22039373469863782
2024-08-30,809.1859741210938,102.20359802246094,15.0,19.144500017166138,0.32967212712424104
2024-09-03,732.1611938476562,103.43196105957031,20.719999313354492,18.25199999809265,0.12428983702001498
2024-09-04,735.7951049804688,104.38202667236328,21.31999969482422,17.932500028610228,0.17967848762862648
2024-09-05,718.9583129882812,104.15170288085938,19.899999618530273,17.534999990463255,0.11216935875725642
2024-09-06,694.0140380859375,103.50872802734375,22.3799991607666,17.46449990272522,-0.0015273435917575254
2024-09-09,701.0154418945312,102.78900146484375,19.450000762939453,17.41849989891052,-0.010425700849652279
2024-09-10,704.540771484375,102.52986907958984,19.079999923706055,17.336999940872193,-0.010224716577104937
2024-09-11,739.458740234375,101.84851837158203,17.690000534057617,17.315499925613402,0.0772382059487484
2024-09-12,724.113037109375,102.05005645751953,17.06999969482422,17.359499883651733,0.03436172005164757
2024-09-13,742.105224609375,101.46467590332031,16.559999465942383,17.425999879837036,0.06880660000787954
2024-09-16,727.1940307617188,101.17676544189453,17.139999389648438,17.542999839782716,0.00521344593137843
2024-09-17,730.3539428710938,100.34185028076172,17.610000610351562,17.690999889373778,-0.021927549083472803
2024-09-18,721.9009399414062,99.01753234863281,18.229999542236328,17.80849986076355,-0.11061714508510931
2024-09-19,762.7736206054688,97.89473724365234,16.329999923706055,17.81149983406067,-0.022984207676097098
2024-09-20,749.36328125,98.90237426757812,16.149999618530273,17.741499853134155,-0.022755971345315897
2024-09-23,751.753173828125,99.14228820800781,15.890000343322754,17.742999887466432,-0.0037789501956354784
2024-09-24,760.7097778320312,99.6029281616211,15.390000343322754,17.704999923706055,0.04746226929381878
2024-09-25,762.4082641601562,99.56454467773438,15.40999984741211,17.70399990081787,0.05147904914895572
2024-09-26,794.4920043945312,98.90237426757812,15.369999885559082,17.616999864578247,0.13020507644230625
2024-09-27,772.6190185546875,99.47817993164062,16.959999084472656,17.682499837875366,0.08217238504879236
2024-09-30,764.7288208007812,99.62212371826172,16.729999542236328,17.768999814987183,0.06195481049256716
2024-10-01,744.2678833007812,98.20182037353516,19.260000228881836,17.69599986076355,-0.07178649538018161
2024-10-02,767.6420288085938,97.94271850585938,18.899999618530273,17.574999856948853,-0.004307779641465604
2024-10-03,764.876953125,95.9370346069336,20.489999771118164,17.604499864578248,-0.10460858334424922
2024-10-04,777.5465698242188,95.0445556640625,19.209999084472656,17.44599986076355,-0.10212670083574331
2024-10-07,771.8980712890625,94.59349822998047,22.639999389648438,17.605499792099,-0.14172087047559168
2024-10-08,774.1002197265625,96.52242279052734,21.420000076293945,17.722499799728393,-0.046807999778241786
2024-10-09,794.5711059570312,96.92548370361328,20.860000610351562,17.88099980354309,0.04084979880277158
2024-10-10,788.004150390625,95.23648071289062,20.93000030517578,18.07399983406067,-0.057980346515824364
2024-10-11,793.6823120117188,96.06178283691406,20.459999084472656,18.268999814987183,-0.001319053140744213
2024-10-14,819.2782592773438,96.66637420654297,19.700000762939453,18.396999883651734,0.1128463171350352
2024-10-15,698.87255859375,97.45330047607422,20.639999389648438,18.548499822616577,-0.25958572143199754
2024-10-16,674.0567626953125,97.1078109741211,19.579999923706055,18.615999841690062,-0.3593602950576636
2024-10-17,661.8710327148438,96.47443389892578,19.110000610351562,18.75499987602234,-0.4293775690946862
2024-10-18,670.0376586914062,96.88915252685547,18.030000686645508,18.8489999294281,-0.3828957996065905
2024-10-21,665.1890258789062,95.8282699584961,18.3700008392334,18.97299995422363,-0.4474256208310323
2024-10-22,661.703125,96.12723541259766,18.200000762939453,19.11349997520447,-0.4456871104884128
2024-10-23,656.3212280273438,95.4617691040039,19.239999771118164,19.30499997138977,-0.4940979910551077
2024-10-24,657.8320922851562,96.19475555419922,19.079999923706055,19.49049997329712,-0.4557466775755374
2024-10-25,664.6557006835938,92.2115478515625,20.329999923706055,19.65900001525879,-0.6131993186748681
2024-10-28,665.919677734375,92.33692932128906,19.799999237060547,19.8125,-0.6032309099769074
2024-10-29,687.5261840820312,91.35319519042969,19.34000015258789,19.816499996185303,-0.5745950890276504
2024-10-30,683.1515502929688,91.29531860351562,20.350000381469727,19.889000034332277,-0.5920465086972704
2024-10-31,657.9012451171875,90.37908935546875,23.15999984741211,20.022500038146973,-0.719168615587732
2024-11-01,661.0118408203125,90.01260375976562,21.8799991607666,20.15600004196167,-0.7252402614891682
2024-11-04,655.076904296875,90.28263854980469,21.979999542236328,20.123000049591063,-0.7331141947995158
2024-11-05,661.9500122070312,90.90953826904297,20.489999771118164,20.076500034332277,-0.6813973828247792
2024-11-06,661.288330078125,87.01313781738281,16.270000457763672,19.84700002670288,-0.8602855054947178
2024-11-07,677.5722045898438,87.54359436035156,15.199999809265137,19.56050000190735,-0.7810437783352475
2024-11-08,678.81640625,89.27960968017578,14.9399995803833,19.28450002670288,-0.6981234529311885
2024-11-11,657.7037353515625,88.6912841796875,14.970000267028809,19.048000001907347,-0.7963556102334501
2024-11-12,656.4693603515625,88.24764251708984,14.710000038146973,18.751500034332274,-0.8206521800907457
2024-11-13,636.4921875,87.83292388916016,14.020000457763672,18.473500061035157,-0.9071650760780139
2024-11-14,636.9366455078125,88.19941711425781,14.3100004196167,18.233500051498414,-0.8890434471077487
2024-11-15,606.7785034179688,90.23441314697266,16.139999389648438,18.13899998664856,-0.8990049958089943
2024-11-18,614.2052612304688,91.25674438476562,15.579999923706055,17.99949994087219,-0.8274845226536448
2024-11-19,609.6500244140625,90.28263854980469,16.350000381469727,17.906999921798707,-0.8870858266213102
2024-11-20,610.8087768554688,90.57198333740234,17.15999984741211,17.802999925613403,-0.8700407058825648
2024-11-21,626.9793090820312,90.89988708496094,16.8700008392334,17.692499971389772,-0.8003659844243671
2024-11-22,633.306884765625,91.54607391357422,15.239999771118164,17.437999963760376,-0.749623829191024
2024-11-25,638.3768920898438,91.95114135742188,14.600000381469727,17.178000020980836,-0.7140754008633009
2024-11-26,625.3057861328125,93.1470718383789,14.100000381469727,16.916000032424925,-0.7041609694211771
2024-11-27,625.9692993164062,93.32067108154297,14.100000381469727,16.603500032424925,-0.6940418178243171
2024-11-29,640.7139282226562,93.1952896118164,13.510000228881836,16.121000051498413,-0.6497500354469757
2024-12-02,659.5284423828125,93.6582260131836,13.34000015258789,15.694000101089477,-0.5649919215431557
2024-12-03,659.2213745117188,91.2470932006836,13.300000190734863,15.260000133514405,-0.6753427006874643
2024-12-04,659.7164916992188,91.43997955322266,13.449999809265137,14.908000135421753,-0.6649199256381091
2024-12-05,636.3370361328125,91.71967315673828,13.539999961853027,14.77150011062622,-0.7314831021745066
2024-12-06,642.0111083984375,90.88060760498047,12.770000457763672,14.650000143051148,-0.7502906652347926
2024-12-09,646.0017700195312,89.6364517211914,14.1899995803833,14.612500143051147,-0.79316903189208
2024-12-10,635.604248046875,90.55268096923828,14.180000305175781,14.573000144958495,-0.7868730555020078
2024-12-11,642.5062866210938,89.46286010742188,13.579999923706055,14.51650013923645,-0.8128866274940001
2024-12-12,640.2881469726562,90.23441314697266,13.920000076293945,14.511500120162964,-0.7854261078644131
2024-12-13,647.3782348632812,90.11868286132812,13.8100004196167,14.486500120162964,-0.7666413826618735
2024-12-16,649.7250366210938,89.6171646118164,14.6899995803833,14.414000129699707,-0.7814236387832064
2024-12-17,648.4872436523438,90.16690826416016,15.869999885559082,14.428500127792358,-0.760696140834433
2024-12-18,624.6126708984375,89.45320892333984,27.6200008392334,14.992000150680543,-0.8739734854896846
2024-12-19,616.1064453125,89.6171646118164,24.09000015258789,15.338500165939331,-0.8953717984782475
2024-12-20,623.226318359375,88.75879669189453,18.360000610351562,15.41300015449524,-0.9101539913415875
2024-12-23,641.66455078125,88.64307403564453,16.780000686645508,15.490000200271606,-0.8529050782286279
2024-12-24,644.1798095703125,89.10600280761719,14.270000457763672,15.473500204086303,-0.8233926397005317
2024-12-26,642.2190551757812,89.08670043945312,14.729999542236328,15.505000162124634,-0.830913579984497
2024-12-27,638.5155639648438,88.54662322998047,15.949999809265137,15.597500133514405,-0.8679510251943036
2024-12-30,627.4546508789062,87.56288146972656,17.399999618530273,15.792000102996827,-0.9500397709100565
2024-12-31,623.968994140625,87.67860412597656,17.350000381469727,15.992500114440919,-0.9566078429905479
2025-01-02,630.4055786132812,87.33140563964844,17.93000030517578,16.224000120162962,-0.950531861933977
2025-01-03,650.596435546875,86.94563293457031,16.1299991607666,16.358000087738038,-0.8995853981201375
2025-01-06,683.5614624023438,84.42839813232422,16.040000915527344,16.483000135421754,-0.9019726368138213
2025-01-07,682.5712280273438,84.28372192382812,17.81999969482422,16.73550009727478,-0.9118879487173686
2025-01-08,679.5015869140625,84.35123443603516,17.700000762939453,16.911000156402586,-0.9192315938532456
2025-01-10,676.3921508789062,83.29035186767578,19.540000915527344,17.179000186920167,-0.9778665139407908
2025-01-13,684.2447509765625,84.00404357910156,19.190000534057617,17.459500217437743,-0.9188950118532296
2025-01-14,694.4144897460938,84.55377960205078,18.709999084472656,17.69900016784668,-0.8595027284522602
2025-01-15,709.2581787109375,84.73703002929688,16.1200008392334,17.814500188827516,-0.8008831964898221
2025-01-16,739.9655151367188,85.41213989257812,16.600000381469727,17.910000228881835,-0.6661960916805493
2025-01-17,750.0758056640625,85.53753662109375,15.970000267028809,17.915000247955323,-0.626242952579617
2025-01-21,759.7504272460938,85.5763168334961,15.0600004196167,17.287000226974488,-0.591693292661796
2025-01-22,764.3748779296875,84.9167709350586,15.100000381469727,16.837500238418578,-0.6059198647164515
2025-01-23,753.5218505859375,85.26594543457031,15.020000457763672,16.670500230789184,-0.6268755252384735
2025-01-24,742.50048828125,85.23683166503906,14.850000381469727,16.574000215530397,-0.6655516471513088
2025-01-27,695.8504028320312,88.4666976928711,17.899999618530273,16.755500173568727,-0.6772415613158835
2025-01-28,696.0582885742188,87.15728759765625,16.40999984741211,16.839500188827515,-0.7358997499844223
2025-01-29,706.0101318359375,86.87601470947266,16.559999465942383,16.870000171661378,-0.714920242061002
2025-01-30,735.1826171875,88.15631866455078,15.84000015258789,16.792000198364256,-0.5579986243565105
2025-01-31,731.0335083007812,84.09233856201172,16.43000030517578,16.74600019454956,-0.7563044795951026
2025-02-03,732.9843139648438,84.41239929199219,18.6200008392334,16.780500221252442,-0.7351822192649283
2025-02-04,742.0054321289062,83.89834594726562,17.209999084472656,16.834500217437743,-0.727910573239496
2025-02-05,751.7394409179688,84.01473999023438,15.770000457763672,16.821000194549562,-0.689640959631808
2025-02-06,754.3833618164062,83.1030044555664,15.5,16.70500020980835,-0.7220135678920927
2025-02-07,740.4011840820312,84.15052795410156,16.540000915527344,16.647000217437743,-0.7219152681937177
2025-02-10,744.1244506835938,83.37459564208984,15.8100004196167,16.46050019264221,-0.7444727886953381
2025-02-11,751.214599609375,84.74217987060547,16.020000457763672,16.302000188827513,-0.6584410023999105
2025-02-12,743.223388671875,84.1214370727539,15.890000343322754,16.16100025177002,-0.7136684289083559
2025-02-13,756.8193359375,85.11075592041016,15.100000381469727,16.110000228881837,-0.6227344996100486
2025-02-14,743.4114990234375,83.45219421386719,14.770000457763672,16.018500232696532,-0.7433713221379346
2025-02-18,750.8482055664062,83.79166412353516,15.350000381469727,15.98750023841858,-0.7027750106960927
2025-02-19,767.1870727539062,84.79067993164062,15.270000457763672,15.998000240325927,-0.6021045051620858
2025-02-20,770.0390625,85.22714233398438,15.65999984741211,16.026000213623046,-0.5726506046196091
2025-02-21,746.936767578125,86.77902221679688,18.209999084472656,16.185500144958496,-0.5805991189546758
2025-02-24,732.0198974609375,87.39977264404297,18.979999542236328,16.392000102996825,-0.6030168866269631
2025-02-25,719.5146484375,89.51420593261719,19.43000030517578,16.4685001373291,-0.549543703292085
2025-02-26,732.9627075195312,87.45795440673828,19.100000381469727,16.603000164031982,-0.5971835883526448
2025-02-27,693.89892578125,87.48706817626953,21.1299991607666,16.831500148773195,-0.7282679998116663
2025-02-28,703.506103515625,88.42788696289062,19.6299991607666,17.021000099182128,-0.6530525370749504
2025-03-03,685.9492797851562,90.01856994628906,22.780000686645508,17.338500118255617,-0.6404458566240933
2025-03-04,693.7400512695312,88.3211898803711,23.510000228881836,17.583000087738036,-0.6909911431498321
2025-03-05,710.4236450195312,88.99044799804688,21.93000030517578,17.819000148773192,-0.6041019486912365
2025-03-06,686.9218139648438,90.484130859375,24.8700008392334,18.27400016784668,-0.6160430593119823
2025-03-07,705.9376220703125,93.83036041259766,23.3700008392334,18.66750020980835,-0.39988703983619006
2025-03-10,673.2554321289062,94.56749725341797,27.860000610351562,19.23350019454956,-0.477242832723528
2025-03-11,659.2218017578125,91.26976776123047,26.920000076293945,19.78900017738342,-0.6743132892733091
2025-03-12,675.2701416015625,88.08840942382812,24.229999542236328,20.199500131607056,-0.7641469987484927
2025-03-13,676.371826171875,87.79743957519531,24.65999984741211,20.638000106811525,-0.7736041794544896
2025-03-14,707.634765625,87.11849212646484,21.770000457763672,20.97150011062622,-0.6984208022100558
2025-03-17,712.8849487304688,87.98171997070312,20.510000228881836,21.25850009918213,-0.641490733102538
2025-03-18,704.6573486328125,86.79841613769531,21.700000762939453,21.576000118255614,-0.7230233906320312
2025-03-19,714.1950073242188,87.71985626220703,19.899999618530273,21.807500076293945,-0.6489221004178638
2025-03-20,711.0687255859375,87.56465911865234,19.799999237060547,22.014500045776366,-0.6665543864539949
2025-03-21,701.1737060546875,87.58405303955078,19.280000686645508,22.06800012588501,-0.6992137164004836
2025-03-24,722.25390625,88.16600036621094,17.479999542236328,21.99300012588501,-0.6013807744716505
